Puzzle,Model,Time,Correct
.856.9...6........37..48..25.38....7.........2....13.99..58..21........8...7.396.,Constraint Programming Solver,12.2677ms,true
.859...........34.91..........8..5..4......6..9.......2...36.........8......4....,Constraint Programming Solver,12.4454ms,true
.859.....7....6.52...3..7..95.....6...2...1...7.....24..3..8...59.6....7.....291.,Constraint Programming Solver,12.5645ms,true
.859..3...6.1....4..382...5....7....34.6.5.27....8....7...328..2....8.7...6..924.,Constraint Programming Solver,13.1515ms,true
.86..........5..1....4...3.5..3...4..7....2.....1..........86.73..............8..,Constraint Programming Solver,28.711ms,true
.86.........3..56...5.4...28.9......24..1..89......2.39...8.6...78..1.........92.,Constraint Programming Solver,22.0631ms,true
.86....3.....2.9..............8.1..654..9...........7.9.....2..3..7........6.....,Constraint Programming Solver,19.2446ms,true
.86....9.4.13..5...9......6...24.68.6...3...1.14.95...1......6...3..81.2.5....43.,Constraint Programming Solver,12.1662ms,true
.86...2.....4.1................6.83.4..5......7..........78...51......4.3........,Constraint Programming Solver,12.4686ms,true
.86...4.....3...5..7.1.....1..5.........2.6.........2.3.......5....6.7......8....,Constraint Programming Solver,18.2324ms,true
.86...5..3.....8.4....9..7..9..2836.4.87.52.9.273...8..4..3....8.3.....6..1...75.,Constraint Programming Solver,13.597ms,true
.86..7.....96....57....4....6.14..2.5.......9.2..68.5....5....76....13.....2..51.,Constraint Programming Solver,18.746ms,true
.86.1.5...2.5.............1..........58.3.1.6.41.7...9..9.....8..5.8..4..17.9....,Constraint Programming Solver,19.5379ms,true
.863.4........6...7.....1.......328.93..5.7.11..8..9....5.3..4.32................,Constraint Programming Solver,12.1414ms,true
.87......3.9.1.....1.....39.481..9....6...5....3.7481.69.....5.....5.3.4......76.,Constraint Programming Solver,12.0414ms,true
.87....2....5.1............1.....5.63...8..........4.....72..8.5..6......4.......,Constraint Programming Solver,12.0428ms,true
.87....5.......7.32....5.4....5.98.2..2...1..1.82.4....9.1....73.6.......7....68.,Constraint Programming Solver,19.9388ms,true
.87...3......81.4.......1...9.4.2..6..........14...8.7..3..........5362...5.94...,Constraint Programming Solver,16.9299ms,true
.87..1....2..........863....9621.3...18...94...4.8976....135..........2....4..69.,Constraint Programming Solver,12.9727ms,true
.87..421.4....9...213.........4.....17.5.3.68.....7.........732...9....1.657...4.,Constraint Programming Solver,12.0049ms,true
.87..5......9....7....6.8.3296...7..7.......9..3...6246.9.2....5....6......1..34.,Constraint Programming Solver,12.0704ms,true
.87..5..4..28..1...5...2...6...9.....1.7.8.4.....1...7...9...8...5..19..9..5..32.,Constraint Programming Solver,12.2808ms,true
.87.3.5.....2...1.12...5......3..6.5.51...73.9.3..2......9...48.1...6.....8.7.26.,Constraint Programming Solver,18.5241ms,true
.87.4..5.5......42.....3.6.3.......7.5..8..1.9.......6.1.5.....74......3.3..1.62.,Constraint Programming Solver,19.0527ms,true
.87.5.6..4.......3...1...8......3..4.7.8.....6......58.......92..2..53...9.6..51.,Constraint Programming Solver,21.0421ms,true
.89.....2....1..6.............8.9...1......5....2.....5..3..1..6...7.4..........8,Constraint Programming Solver,16.9709ms,true
.89....2.1...65...7...39...4.3.9....8..7.2..5....1.4.2...92...1...45...6.4....95.,Constraint Programming Solver,12.5784ms,true
.89....5.7...8.2.15..3....8...1....2..42.78..6....3...4....5..79.7.6...5.5....42.,Constraint Programming Solver,12.2948ms,true
.89...1......25............6..1..84.53.......7...4....2......5....8.3............,Constraint Programming Solver,21.8659ms,true
.89...4...6.5.........76.....8.3..4..4......63.1.2...87....29...3...5.....6...8..,Constraint Programming Solver,12.9198ms,true
.89...5.....4.1.7..........2...8....1......4....3....6....9.8..4..6......3.......,Constraint Programming Solver,14.9822ms,true
.89...6.....3.1.............2..6.5.83...........4.....1.....73....2...4.....8....,Constraint Programming Solver,22.4267ms,true
.89.2.....1..67......8.423.261.8...7........2.....1.............27.1...5..6.7..4.,Constraint Programming Solver,17.2706ms,true
.89.34....4126...3......8...7.8.5...9...2...5.....3.1...7......6...8145....47.12.,Constraint Programming Solver,18.1664ms,true
.892...4...3...7.9..7..16..9..7...5....125....7...9..3..68..3..4.8.......5...687.,Constraint Programming Solver,22.2767ms,true
.8926........79..8....53.72......5.7.4.....1.1.7......95.32....6..98........1638.,Constraint Programming Solver,23.3493ms,true
.893.....1....4...7....9.1636...5.7...1.4.3...5.2...6163.5....9...4....2.....213.,Constraint Programming Solver,12.0169ms,true
.897..2.44........7.....58..438.6.......7.......4.962..34.....5........75.8..439.,Constraint Programming Solver,30.1406ms,true
.8976..146...1.89....2...6.142....73..7..1....6.......2.16........3..7...5.......,Constraint Programming Solver,16.0331ms,true
.9..............1...6.5837.47..1.............1...9.2.881...3.........7...6.7.549.,Constraint Programming Solver,12.5013ms,true
.9...........3...2...1.863.......2.1...8......285.9.6........1...6..5.975413.....,Constraint Programming Solver,12.1515ms,true
.9...........8.3..1.4..7.......1.465.8.49...2..5......6....8.73..7....2.8....46..,Constraint Programming Solver,12.0674ms,true
.9..........1.7.3.7..8.5..68...4.7.5..3...8..5.2.7...36..7.4..8.5.3.2..........5.,Constraint Programming Solver,18.645ms,true
.9..........62.9.1.....3.27..38.7.6..5..3..1..6.5.23..34.1.....9.2.45..........8.,Constraint Programming Solver,12.2873ms,true
.9.........2..7.5..6.1...37...........5.86.....849...2..........1..4.7...8...536.,Constraint Programming Solver,13.1436ms,true
.9.........4..87..5...1.4237..4.1.8...........5.376..2473.9...6..68..1.........3.,Constraint Programming Solver,11.9867ms,true
.9.........591.76.3.47.2.....25.....1...4...5.....76.....8.54.7.5..318.........9.,Constraint Programming Solver,17.6396ms,true
.9.........8...57.5..2.98.3...9..4...8.761.5...3..8...7.98.3..1.15...9.........2.,Constraint Programming Solver,12.6933ms,true
.9.......1.3..4..9.....12..8..63..9..7.2..1..........56.982..7.4......8.......6.3,Constraint Programming Solver,21.4375ms,true
.9......1..2.........5..43.....1....3......171...945.8....4.....1....2.66..831.7.,Constraint Programming Solver,12.351ms,true
.9......445..63...7.1........69.8...1.23.6..8...2.75........1.2...59..633......5.,Constraint Programming Solver,20.2089ms,true
.9......6.4.5..2..2.1....95.7.6.5..3..3.2.9..1..4.3.6.92....8.4..6..2.1.5......2.,Constraint Programming Solver,11.9817ms,true
.9......7..1..78..5...14.....8.3..1..2.1.8.6..6..7.4.....96...4..27..5..7......3.,Constraint Programming Solver,21.3554ms,true
.9......75...8...4....6.2....8..2..3.1..4......31..97..71.....2...3.8.......25.9.,Constraint Programming Solver,12.813ms,true
.9......85.4..87.......1.4.9...5.6....34.75....5.6...2.4.1.......83..2.72......9.,Constraint Programming Solver,12.1437ms,true
.9.....1.....6........5....2..7..4.....1...9.6........58....6......4.2...1.3.....,Constraint Programming Solver,20.4445ms,true
.9.....1....3.7......6.....6.3...7......15..28.........1..2....7.....3..4........,Constraint Programming Solver,24.1822ms,true
.9.....1..5..7.......2..........65.98..1...........7..2..4.3.......5.6..1........,Constraint Programming Solver,12.4974ms,true
.9.....1..8...57..7...86.9.83.........17.26..........1.7.96...3..35...2..4.....8.,Constraint Programming Solver,12.0952ms,true
.9.....1.5...2......7.53.2.8.....57...69471...71.....9.8.63.7......7...2.......3.,Constraint Programming Solver,11.9223ms,true
.9.....13.3.....8.....7....7.4...5.....1.9...2............4.7...8.3.....5........,Constraint Programming Solver,23.3831ms,true
.9.....2....8..6.....4.....4.1..........7..9......2.5.3.....1.8.7..5..........4..,Constraint Programming Solver,12.0344ms,true
.9.....21.2.....8.....7....7.4...5.....1.9...3............4.7...8.2.....5........,Constraint Programming Solver,25.4668ms,true
.9.....25...1.7............1.4...8......2....7........3..4..1.........36.2..5....,Constraint Programming Solver,19.9757ms,true
.9.....3......7.69.56.....2.23.4...6.6.8.3.4.1...5932.4.....29.97.5......1.....7.,Constraint Programming Solver,12.7081ms,true
.9.....34.7......85.4....7...2...6.....43..9.....86.5..36.5.1....5..73.....36....,Constraint Programming Solver,23.8333ms,true
.9.....4....5....6.84......2..3.8.5.6...5...1.5.2.7..38.....57.1....4....4.....2.,Constraint Programming Solver,12.1756ms,true
.9.....4.4.....1.8...61.5.....9....6..57.19..3....8.....6.29...5.2.....3.7.....8.,Constraint Programming Solver,12.0613ms,true
.9.....43....81............84.7...........12..........1.2...6.....95...74........,Constraint Programming Solver,12.8014ms,true
.9.....5.....1..........7...3.6...........4.3...8..1.....5.2.6.1.4......6......2.,Constraint Programming Solver,17.6763ms,true
.9.....5.....3........2.......5..69.8..4.....2.........6.7.1.....4...3.2......8..,Constraint Programming Solver,16.7261ms,true
.9.....51.859..2..2.1......1..4....7..98.24..3..1.7..5......8.2..2..657.83.....4.,Constraint Programming Solver,12.1166ms,true
.9.....58...1..2.9...9.4..3..4.19.7....623...........22..39.58.37...5....18......,Constraint Programming Solver,18.7869ms,true
.9.....6712.........3.58....61.3.....8.4.2.3.....8.59....72.3.........1693.....7.,Constraint Programming Solver,18.1914ms,true
.9.....7.....8...2....1....72.5...........1.....9........6.2.5.1.8...3..4........,Constraint Programming Solver,17.0847ms,true
.9.....744...8..6...5..69.....3.7..6....9....1.76.2.....31..5...1..4...774.....2.,Constraint Programming Solver,12.4737ms,true
.9.....8.....4...3.1.......2.......4...8..2.....1.....4...527.....6...1.3........,Constraint Programming Solver,13.9163ms,true
.9.....81.3.....9.....7....7.3...5.....1.8...2............3.7...8.4.....5........,Constraint Programming Solver,29.695ms,true
.9.....83.3.....1.....7....7.4...5.....1.9...2............4.7...8.3.....5........,Constraint Programming Solver,25.2213ms,true
.9.....84.3.....9.....7....7.3...5.....1.8...2............3.7...8.4.....5........,Constraint Programming Solver,21.8851ms,true
.9....2........6...134..7....9....2.5......4.4..91......6..74.8...6.5...2...8..1.,Constraint Programming Solver,19.5204ms,true
.9....2.......1.......3....6.48........9..4..3.........5.26..........76........13,Constraint Programming Solver,25.3995ms,true
.9....2......7..8......1...3......1..2.6........2........53.6..1.7...4..8........,Constraint Programming Solver,19.0865ms,true
.9....2..4...5........1....1.5.....6...3.27..8.........3.7.....6......5....9.....,Constraint Programming Solver,12.0625ms,true
.9....2..4...5........1....1.5.....6...3.27..8.........3.9.....6......5....7.....,Constraint Programming Solver,11.8705ms,true
.9....2..5...7........1.....3.8...9.........1...2........4.38..7.1...5..6........,Constraint Programming Solver,17.3654ms,true
.9....2..581.92.......6.7.116...9...4..8.1..6...6...7.9.2.8.......25.469..6....8.,Constraint Programming Solver,12.296ms,true
.9....2.1..45.........7...6...3.8......4...5.1........6...21.........83..........,Constraint Programming Solver,12.4507ms,true
.9....2.1..56.........8...7...3.4......5...6.1........7...21.........34..........,Constraint Programming Solver,12.1309ms,true
.9....2.53..7.6.......5..9.......7...36.........8....4..4........1.3..6.85.4.9...,Constraint Programming Solver,12.1805ms,true
.9....2.76..3..89...1..5..6.......487..5.9..316.......5..2..9...14..3..22.6....7.,Constraint Programming Solver,14.9426ms,true
.9....3......7..4.....1....7.6.....8...8..9..4...........3.1...5......7....9....2,Constraint Programming Solver,19.4041ms,true
.9....3......7..8......1...5......1..4.3........2........65.2..1.7...4..8........,Constraint Programming Solver,20.4624ms,true
.9....3.5....61............6.4....1....32....7........2.....8.....7...6..3.5.....,Constraint Programming Solver,16.5301ms,true
.9....32......34.9.5...1..7.2...4..8...9.7...5..1...9.2..6...8.3.47......86....4.,Constraint Programming Solver,13.351ms,true
.9....4..1.......6..61.......9....78.57.3....2..6.5...7....38.5..4..2...6....4...,Constraint Programming Solver,12.0994ms,true
.9....4.315.3...8...7..9.....5.423...7.....4..3281.5.....2..8...2...8.918.3....2.,Constraint Programming Solver,26.0965ms,true
.9....47....51.............6......15.8.9............2....4.98..1.....3..2........,Constraint Programming Solver,13.1187ms,true
.9....6......81...............34.7..8.1......5...7....3..6...5..6.2............1.,Constraint Programming Solver,12.0559ms,true
.9....6.....1.........3........7..3..1.2............48...6.15..7.3...2..8........,Constraint Programming Solver,12.0789ms,true
.9....7.....2..9....2.7.586.3768......4...6......5317.275.9.3....3..6.....1....2.,Constraint Programming Solver,17.1052ms,true
.9....7..8.5.2......3.5..84..81...27.14...63.92...75..24..8........7.8.5..7....1.,Constraint Programming Solver,12.8042ms,true
.9....74....8.3.........2..3.1.....5....4....8........5..1...63.4..7.............,Constraint Programming Solver,21.387ms,true
.9....8...2.9.3.54....6......6549....7.....3....7319......2...115.3.8.9...2....4.,Constraint Programming Solver,16.8633ms,true
.9....8..65.....4.2.46....3..54.76.....3.9.....78.15..8....41.7.4.....56..9....2.,Constraint Programming Solver,12.7569ms,true
.9....8.4.6.5.....5...2.13...7.9.4...51...98...8.3.7...46.1...7.....3.1.8.9....4.,Constraint Programming Solver,12.0291ms,true
.9....826...4.....8...16.3.....51..2.74...61.5..62.....3.14...9.....3...189....4.,Constraint Programming Solver,12.2801ms,true
.9....84....3.5.........2..3.1.....6....4....5........6..1...73.4..8.............,Constraint Programming Solver,21.6665ms,true
.9...1.......5..2..........7.2....3....8.94........6...4....1.95..23.............,Constraint Programming Solver,20.9748ms,true
.9...1.......6..2..........7.2....3....8.94........5...5....1.96..23.............,Constraint Programming Solver,19.82ms,true
.9...1.....8.592.66.3..7.9.42.........7...1.........84.3.8..7.99.573.6.....5...3.,Constraint Programming Solver,18.2763ms,true
.9...1..4..87..29....92......3..7..972..1..464..2..8......58....42..39..3..1...6.,Constraint Programming Solver,12.1357ms,true
.9...1..6.5.6.....8...92...4.5.37.....6.4.2.....26.5.4...82...3.....3.8.3..9...7.,Constraint Programming Solver,20.1771ms,true
.9...1.5....5.46..7...9......9....48..16.27..23....1......1...2..78.3....8.7...3.,Constraint Programming Solver,12.1134ms,true
.9...12.3....6..4...82.......7..9....59...71....8..9.......78...6..9....1.25...7.,Constraint Programming Solver,13.8555ms,true
.9...13....83...........18951.9..8.3.8.1.4.9.3.9..6.17254...........27....35...2.,Constraint Programming Solver,12.0255ms,true
.9...13.7....6..2...3..7.......26..891.3.8.756..91.......5..2...8..7....4.56...9.,Constraint Programming Solver,11.9244ms,true
.9...14..583.9.......5.6...1.....8..2...7...9..9.....1...3.7.......5.612..19...5.,Constraint Programming Solver,12.6819ms,true
.9...2..7.2.34.......5......8..3......7...41.4...1......6.7.59...2..6...1....5.7.,Constraint Programming Solver,12.1752ms,true
.9...216.6..7....8..746....97.6.8.....8...6.....3.1.75....253.......4..2.291...8.,Constraint Programming Solver,18.5351ms,true
.9...3.....6...9.74.....6.8.....27.61..8....36.25.....8.9.....47.4...3.....1...7.,Constraint Programming Solver,27.2761ms,true
.9...34......75....6......3.58..4..13..1.6..21..9..38.8......9....71......45...2.,Constraint Programming Solver,12.8275ms,true
.9...4.....15..8.7...8..52.2...4....61.....32..7.1...4.38..9...1.2..53.....3...7.,Constraint Programming Solver,12.0006ms,true
.9...4.....4..1..3...69...58...5.3.9.3...76.2....38.......7....5.1.......63...8..,Constraint Programming Solver,19.2477ms,true
.9...4....5..7..32....516....2...591.4.....7.765...3....862....61..8..4....4...6.,Constraint Programming Solver,12.6149ms,true
.9...4..571..5..3.....2...75.1............89328..........53...4.289....1.........,Constraint Programming Solver,22.5623ms,true
.9...465..68...9.15..1.......3.2.1...7....3.2...........1.598.7..5.1....9..4.....,Constraint Programming Solver,22.2023ms,true
.9...5..4...8.63.2.....4.8......24.5.........6.24..9...2.3.....1.76.9...8..1...2.,Constraint Programming Solver,12.4209ms,true
.9...5.6..38...2...47..95...1.6.8.......1.......2.7.5...27..6....4...37..7.3...1.,Constraint Programming Solver,19.896ms,true
.9...51....8....951..2.7....2.56.9...4.....8...1..4.3....9.1..461....8....26...1.,Constraint Programming Solver,12.0693ms,true
.9...6..8..4.8.69....1..4...7..3...1.6.....3.8...9..4...7..8....43.1.2..5..3...6.,Constraint Programming Solver,20.2191ms,true
.9...6.7...4.57..1.67.....2.7....1..1..6.4..5..3....4.2.....38.7..49.2...4.2...5.,Constraint Programming Solver,12.2831ms,true
.9...68.......8.5....4..3.63.2.....5...6.9...1.....6.76.3..7.2..4.1.......58...9.,Constraint Programming Solver,17.59ms,true
.9...7........8...34.2..6..4..5..8399.......5758..2..1..1..5.48...6........8...9.,Constraint Programming Solver,12.1396ms,true
.9...7....549.2....2...81..2....4....4.....6....6....3..68...5....5.941....3...9.,Constraint Programming Solver,12.2196ms,true
.9...7..6178.3..9...3..1....5..6.......2.3...9...1..5....1..8...6..8.5743..5...6.,Constraint Programming Solver,12.4243ms,true
.9...7.53......7.97.4.1.....3..2.......6.9.....9.5..6.....3.1.49.6......38.5...2.,Constraint Programming Solver,12.0062ms,true
.9...7.53.....4.9.5..9...7.4.2.....1.71.4.9........2...641..3..83...6...7..8.....,Constraint Programming Solver,12.034ms,true
.9...8..6....1....175.......6..85.72..8...3..25.96..1.......724.........5..1...9.,Constraint Programming Solver,12.4901ms,true
.9...8.47.3...2...864......4..7...63.........75...6..8......726...4...3.61.9...8.,Constraint Programming Solver,12.3298ms,true
.9..1..........4.56.........17....2....4....8...3.........7.16.4..5..3...........,Constraint Programming Solver,12.6676ms,true
.9..1......2...4..6...27..5..519.6..2.......8..8.629..5..38...2..6...8......5..3.,Constraint Programming Solver,18.7937ms,true
.9..1...7.....5.1..8.6..5....6.39..1..9...68.1..26.4....8..7.4..6.9.....5...2..9.,Constraint Programming Solver,21.9366ms,true
.9..1...8......7..8..3..15.3..124.....1...6.....697..2.18..6..9..5......2...7..3.,Constraint Programming Solver,12.9132ms,true
.9..12...7.....8.38......2...9.4....1..725...6..1.....92.3.71.6..5.6.9...........,Constraint Programming Solver,17.7941ms,true
.9..15.......3.8.6.........4.62..........7.5...8.......5.....3....6..4..1........,Constraint Programming Solver,12.1861ms,true
.9..2....6.2195.3....8.....5.7...1...3.7.2.64..4...7.2.....7....1.2694.8....1..9.,Constraint Programming Solver,11.9637ms,true
.9..2....7.....2.42..7681.....69.7..3..1.4..8..9.87.....7546..16.8.....2....7..4.,Constraint Programming Solver,12.6732ms,true
.9..2.5.6..2.......4......8.5.8.2..4..74.39..9..1.7.2.3......5.......6..2.6.7..3.,Constraint Programming Solver,12.0147ms,true
.9..21.........2.9..4..3....284.....5.......8.....931....8..6..9.7.........63..5.,Constraint Programming Solver,11.9148ms,true
.9..236.5....8......46...23.....6.3..42...96..6.2.....13...82......7....2.739..1.,Constraint Programming Solver,12.3638ms,true
.9..267..64......1.7..89...93..........514..........68...24..7.7......52..496..8.,Constraint Programming Solver,12.1879ms,true
.9..28.7...394.1..8.........3...4..295.2.6.172..3...5.........4..9.317...8.45..9.,Constraint Programming Solver,12.2503ms,true
.9..3..........2.4......1..85.....3....2...5....1.......24.6...1.....7......5....,Constraint Programming Solver,16.842ms,true
.9..3......4...98.67.......9....6..72.73.84.914.2....6.......64.83...2......7..1.,Constraint Programming Solver,11.907ms,true
.9..3......7..58....8..7.9................5.1.42916..7....4.........916.379..2...,Constraint Programming Solver,12.5507ms,true
.9..3...82..7...1.83....7.9.....1...36.....97...6.....5.6....82.1...8..39...2..4.,Constraint Programming Solver,12.021ms,true
.9..3..25.7...4.6..5.9.......4..3..2...4.2...1..6..4.......6.9..6.1...8.31..9..7.,Constraint Programming Solver,16.7041ms,true
.9..34...4.3......68..12..35....82..9.......7..14.....7..32..94......1.5...59..3.,Constraint Programming Solver,20.0711ms,true
.9..34...7.2..91..8..1...........4.8.63...57.4.8...........2..3..45..6.9...74..2.,Constraint Programming Solver,12.2349ms,true
.9..38....2.....4..........4.52.........7.8..6..........94...5..8....3..1........,Constraint Programming Solver,15.6164ms,true
.9..38....2.....4..........4.52.........7.8..6..........94...5..8....7..1........,Constraint Programming Solver,16.0144ms,true
.9..4....87.3.5.......19..31.....65..83...19..57.....89..48.......9.7.36....3..2.,Constraint Programming Solver,20.1988ms,true
.9..4..52...16......8.7..937....652...........257....937..9.2......12...14..5..3.,Constraint Programming Solver,12.3882ms,true
.9..4.3.....2....8.........5...6.47...8.3....1.........2.....6....8.5......1.....,Constraint Programming Solver,12.3537ms,true
.9..4.6...7..5.....8.6.13.25..1.......8...1.......98.76.17.3.4.....1..3...4.2..1.,Constraint Programming Solver,24.7467ms,true
.9..45..6.6.........7...3.4...9...586..3.1..948...7...3.1...9.........2.7..21....,Constraint Programming Solver,21.8296ms,true
.9..45..7......8..3.12.9....18...39.....9.....42.3.67....6.35.8..3......4..15..2.,Constraint Programming Solver,12.1886ms,true
.9..45..8..1..6.9.....1...26.28......751.382......23.63...8.....2.6..5..8..25..6.,Constraint Programming Solver,12.4243ms,true
.9..4781.....394.........93.....42..4...9...6..81.....91.........452.....8596..4.,Constraint Programming Solver,16.592ms,true
.9..5.......4...2..1.......2....8.5.....1.7..4...........6..1.93..2...........5..,Constraint Programming Solver,12.0819ms,true
.9..5...4...3..19...87.........2.7......63.8.21.........5..1369..6.7...........2.,Constraint Programming Solver,22.8263ms,true
.9..5.31...3.........47...61..5.....23.....89.....6..55..981.........9...28.3..7.,Constraint Programming Solver,13.5095ms,true
.9..51.........8..6........8.26............71.4........1.....5.3...6.......8..2..,Constraint Programming Solver,12.6981ms,true
.9..51.........8..7........8.26............91.4........1.....5.3...6.......8..2..,Constraint Programming Solver,20.9255ms,true
.9..54.........4.1..4..152....1..2.8.81...93.5.3..6....784..1..2.9.........91..6.,Constraint Programming Solver,16.2004ms,true
.9..584.2.....2...8..4...7.4.9.8...53.7...1.46...4.7.3.7...3..1...8.......492..3.,Constraint Programming Solver,11.9968ms,true
.9..6......2.....358..93..4.....1.79..4.8.3..37.9.....4..25..982.....4......1..3.,Constraint Programming Solver,22.8257ms,true
.9..6..7...1..95.6..64.........7.314.1.....5.372.5.........54..5.39..7......2..9.,Constraint Programming Solver,19.4084ms,true
.9..6.2.8..483...1.....1.4...87..5..74.....89..1..84...1.3.....8...293..2...8..9.,Constraint Programming Solver,19.3434ms,true
.9..6.5..3..2.1.....6...1....4.2..6.5...........9...3...1..74.....8.537...719....,Constraint Programming Solver,17.6223ms,true
.9..614.2...4....3........9.6...73.4..52.46..4.38...5.7........8....2...6.978..2.,Constraint Programming Solver,12.2769ms,true
.9..68...2...4.68.6.....34.....87..171.....538..12.....64.....2.89.3...6...61..3.,Constraint Programming Solver,12.0025ms,true
.9..7.......4...2..1.......2....8.5.....1.3..4...........6..1.93..2...........7..,Constraint Programming Solver,12.1216ms,true
.9..7...5..........7..351.23..18.9..8...4...6..1.29..32.641..8..........4...9..6.,Constraint Programming Solver,26.7844ms,true
.9..7...5.....16..4.6.2..9...8....14..2...9..31.9..7...6..1.4.2..18.....7...5..6.,Constraint Programming Solver,25.8938ms,true
.9..7...61....47..2...........7.1..8..53..2............726...85.4.185.........3..,Constraint Programming Solver,20.1047ms,true
.9..7..2.....3.6..............5.1.9.3.....8.76........4.....3...2.4........9.....,Constraint Programming Solver,20.7158ms,true
.9..7..2.....3.6..............5.1.9.3.....8.76........8.....3...5.9........4.....,Constraint Programming Solver,18.3204ms,true
.9..7.1....3....2.4........14..5.......9...63............3.2...5.....4.....6.....,Constraint Programming Solver,28.7226ms,true
.9..7.52....16.34...8..5...6.2.........9.4.....9...2.3...7..9...84.16....17.4..6.,Constraint Programming Solver,12.6465ms,true
.9..73...134..........6.2.98.......7...9........4...16..638......1..23....5..6...,Constraint Programming Solver,12.1272ms,true
.9..731..5.....8.78..1......6.42.9..15.....4....3......1.7.2...23.....9...9......,Constraint Programming Solver,12.0347ms,true
.9..8....43.1..7.....6...9.97..3..5.5..9.2..7.1..7..49.4...8.....7..6.82....5..1.,Constraint Programming Solver,12.9815ms,true
.9..8....6......2..............3.8.92.8......7.........1.4..5.....2.6.4....7.....,Constraint Programming Solver,24.2116ms,true
.9..8..2.325......7.8........432.59...34.86...12.598........3.9......246.4..9..8.,Constraint Programming Solver,12.7587ms,true
.9..8.3.65.47..........1....8.6..1..14.....57..6..3.2....3..........97.46.1.4..8.,Constraint Programming Solver,13.5803ms,true
.9..8.6..623..9........35........3.6..27.41..8.7........42........9..281..6.3..9.,Constraint Programming Solver,12.5197ms,true
.9..8.6.7.3..4..9....1....2.7...34..1.......3..69...7.4....8....8..6..2.2.5.9..8.,Constraint Programming Solver,18.6191ms,true
.9.1....2.34.95...5.184...9...6..92...........13..8...1...632.5...51.74.4....9.3.,Constraint Programming Solver,12.7207ms,true
.9.1....6..8.....7...35.....61.....857.2..3..4....1...9...7.....3...65.1.....2.4.,Constraint Programming Solver,11.9687ms,true
.9.1...3..2....6.......8..4......2....37...5...64....8.41......6....4..3..8....91,Constraint Programming Solver,12.1549ms,true
.9.1...736719.....2..8.........84...1.7...5.4...65.........2..8.....823585...6.1.,Constraint Programming Solver,12.2269ms,true
.9.1..28...5..31..1....7.9...8..6....62.7.35....2..7...8.4....5..47..9...79..2.3.,Constraint Programming Solver,12.0905ms,true
.9.1..8....6..8.241..3.......5.6.4..2.9....1....2.............3.34.....5.8.9..7..,Constraint Programming Solver,12.1098ms,true
.9.1.6..........82...9...3..16...5.....48.............4.8.3..........1..2........,Constraint Programming Solver,12.1202ms,true
.9.1.7..........82...9...6..17...5.....48.............4.8.3..........1..2........,Constraint Programming Solver,12.2855ms,true
.9.1.7..........82...9...6..17...5.....48.............6.8.3..........1..2........,Constraint Programming Solver,18.4463ms,true
.9.1.7..........84...9...6..17...5.....48.............6.8.3..........1..2........,Constraint Programming Solver,12.5514ms,true
.9.1.7.......6...85.4..3..18.9.......2.....1..1.3.5.........57.1..8.23.....6.....,Constraint Programming Solver,24.9528ms,true
.9.1.7....53...9...6.....23....73.5....5.8....2.46....18.....6...5...28....7.2.1.,Constraint Programming Solver,12.4479ms,true
.9.157.....7..32....82.......2..5..77.38.16.49..4..3........1....65..7.....718.5.,Constraint Programming Solver,12.7367ms,true
.9.17....5......2....8...14...64.7..15.....39..8.39...96...8....8....1.3....97.4.,Constraint Programming Solver,13.2164ms,true
.9.2..6.824....9.....1.54..73.....9.4.2...56.8........6....2..1.....6.5..2..3....,Constraint Programming Solver,12.3381ms,true
.9.2..7.18..7.56......8.4...47.5...2.........3...2.19...8.1......45.2..87.3..4.5.,Constraint Programming Solver,13.1201ms,true
.9.2..865....8........142...49.....651.....786.....45...157........4....785..9.1.,Constraint Programming Solver,12.4125ms,true
.9.2.1.....67..4..3...462.5.....25..91.....62..21.....6.831...7..7..43.....6.7.5.,Constraint Programming Solver,12.298ms,true
.9.2365...239........1.......1...74..5.....8..64...3.......3........291...5418.3.,Constraint Programming Solver,11.9836ms,true
.9.24.....6......1......3..87.....9......1.........5..1.5.6.......9...2.3........,Constraint Programming Solver,12.1835ms,true
.9.24....5.7....3..3.....8...46.5.........4...76.......8.95.......4....11..8..65.,Constraint Programming Solver,11.9072ms,true
.9.27.....6......1......3..87.....9......1.........4..1.4.6.......9...2.3........,Constraint Programming Solver,11.9754ms,true
.9.3...........1.2.6.......8.1...5.....69..7....4.....3......6.2....1.......5....,Constraint Programming Solver,12.6505ms,true
.9.3...........1.3.6.......8.1...5.....69..7....4.....3......6.2....1.......5....,Constraint Programming Solver,12.3539ms,true
.9.3...........2.1.6.......8.1...5.....69..7....4.....3......6.2....1.......5....,Constraint Programming Solver,11.9796ms,true
.9.3...........2.1.6.......8.1...5.....69..7....4.....3......6.2....1.......8....,Constraint Programming Solver,12.6613ms,true
.9.3...........2.7.6.......7.1...5.....69..8....4.....3......6.2....7.......1....,Constraint Programming Solver,11.9457ms,true
.9.3...........3.1.6.......8.1...5.....69..7....4.....3......6.2....1.......5....,Constraint Programming Solver,12.1781ms,true
.9.3...........3.1.6.......8.1...5.....69..7....4.....3......6.2....1.......8....,Constraint Programming Solver,12.0971ms,true
.9.3...........95145...2..6...6..23...5...7...42..5...2..8...73819...........6.1.,Constraint Programming Solver,11.903ms,true
.9.3.........5..4..1..........6..1.97.2.8..........3..8....5.2....1.....4........,Constraint Programming Solver,12.5539ms,true
