Puzzle,Model,Time,Correct
.......6.9.57..1.47.....925.....2..7...5.8.......6.29.2...14.5....6.....1...3.6..,Rule Based Solver,281.9379ms,true
4............4.8.1..8.5673......4..7..46..1.....9.2.....3.......19.28..5......283,Rule Based Solver,498.4323ms,true
........3....74...2..3..47....81.9..4.2.......9...6.2...86.......694.3.5.1.....67,Rule Based Solver,331.1811ms,true
...........9.7.46.4.3..97.5.8.94....52.7.8....4...2..7...........5...342....6..9.,Rule Based Solver,480.3844ms,true
.6...5.1..8.73.9..3.7........9..3..8...........3.817...9..........62....7..3142.6,Rule Based Solver,235.1539ms,true
.....7.....326....4....5.3...4..27..2.......6.7.....13.2..8..9.1..9.......65.138.,Rule Based Solver,507.8885ms,true
.......5..6..4.....836..............15..7.96.9.....435...8.5..451.7...8...4.6...3,Rule Based Solver,752.8414ms,true
.........315..8....24..196...7.....9.6..85..4.8....3.2....7.......21......69.3.2.,Rule Based Solver,242.9188ms,true
....4..2.6.....4.7.4..36.5128.........1.6.....73....82.....9.3..1..7..6...91.....,Rule Based Solver,701.8409ms,true
.8.4....69....1.5....6...2...4.7.....9.5..2....31.2..7.......98....174.5.3....1..,Rule Based Solver,18.3213414s,true
8.3.54..91..8...42...........87...2..7.4......3....5..9....7.86...3.1..4....49...,Rule Based Solver,696.9424ms,true
...1.....93.....8.4..8.5..1..4...9..7.....2.6.2..9........1.6..1.3....24.95..4..7,Rule Based Solver,10.2251344s,true
........4...5.73.8.5....26.176......2........5..4..716..4.5........6...9..139.5..,Rule Based Solver,226.6532ms,true
....1..7.61...75..9...3.4.6........41..9......937......6....3.5.....4...3.8.75.9.,Rule Based Solver,3.3953565s,true
..85.........7.5.8..2..6....6..17...1.9.4...6..7..5..3......842......1.94.6....7.,Rule Based Solver,836.8096ms,true
........8.76..8....9.....6...4..2..6..1....74.8...72..1.2..3...9...4..21..8..6.3.,Rule Based Solver,224.3856ms,true
9..6...52..1......8.6.52..47.2...........3......9.7.4...9...41....48....2...95..8,Rule Based Solver,223.1918ms,true
.8..2...7....18...6...4.5......8....5.6.....3..34....2..48..2.99...5..6....1..7.5,Rule Based Solver,26.0890541s,true
4....2..596.8........7.........4.3.1.45..32.......9.8.6.1....3..8....1.959...7...,Rule Based Solver,7.2823479s,true
.......8...7.1...3...7..62..82...3..7.3.8...9...4.7......6...1.96.........812.79.,Rule Based Solver,3.0563029s,true
.....69...1.8....3...2...6..2...139.4..3.9....6.4.7.........5...56....3.9387.....,Rule Based Solver,290.3218ms,true
.1.7...5463...5.28......36..4.........19....5.78........7.6........52.4...5.1..8.,Rule Based Solver,266.0846ms,true
.....4....5..1..76....7...43...6.8....97......8...9.23.35..........8..699.14...5.,Rule Based Solver,3.0184433s,true
......8.2......3..82.41.5..2.46.....16...3........4.5.............8.9.6.3.61..498,Rule Based Solver,227.3857ms,true
64..92.....9..4..7.2..8......16....5.5..7....4...2..9.76.....48....36.1..9.......,Rule Based Solver,1.6207482s,true
.....4.2.8....7.....4.3.1...7........8.7...9.43...52......9....34.81.....6.4.3.81,Rule Based Solver,321.4821ms,true
.....4...7..9..5.11.5.7.2.8..1....374.7.......58...6.93..5..........1.72.....2...,Rule Based Solver,225.7041ms,true
..54.........7..8...1..86.9...1...2...3....6...89...1.37...4..58...39.....47....8,Rule Based Solver,224.6052ms,true
9..61.......8....45.2..........8.7...73..2..6......1.2..1.9..3.3..27.4.5.5...3...,Rule Based Solver,42.3567706s,true
...1.6.7......261.....9.....5..4..3.3..5..12...2..7..8.7.9...6.83....2......1.5..,Rule Based Solver,7.6338376s,true
.5..7.6.....6...913....157.9..7...6...2..3...8.6......79..8...2....2...7....5.1..,Rule Based Solver,225.3936ms,true
7...15..3.........2.....185.5..........6...7.127...45..4.3.6.9........6..3.7.8..4,Rule Based Solver,595.6961ms,true
.4.............3....8..45.9..49....2..1...84..3.4.6....6.....78....2865...2.65...,Rule Based Solver,547.8721ms,true
..7..2....3.61.....694....8....7.5..5.1....9...6.....3.2.1.....3.5.9....9..2.4.5.,Rule Based Solver,1.6034716s,true
......1....9..3.8..8.9..34......67.8..1.75.....832..9.......2.....2....1.4..3.9.7,Rule Based Solver,636.6963ms,true
.....5....4...68.3..218......15689..45...3.........1..1..8......39.......7.3..4.1,Rule Based Solver,223.2987ms,true
.........4.18....7...3..541.......2..3.785...1....3.....4.......13.57..69.7.4..1.,Rule Based Solver,327.9766ms,true
...5......4..9.562..1.7..3.....4....1.........5.1.23.47........689..7.21....2...9,Rule Based Solver,224.6791ms,true
..2....8...4.1.96.....2.5.4....5..7.8....7....4..832.1.1......8.7.....16.....93..,Rule Based Solver,223.5693ms,true
.13...86.8....3...9.....13...4..86.2....4.......1.64.....6..3.7....97.....9..2.1.,Rule Based Solver,225.5557ms,true
..5..3...9...2.6.116..................159..7.64..32..........2..5.6..7..37..594..,Rule Based Solver,677.1031ms,true
.......7..36...8.9...9..5.6...4..6...48...7...2..7..1...354.9....4.13........74..,Rule Based Solver,224.0177ms,true
1.7...8.9....7...3...4....1.9...52.46..79........42....7...1....1.95...6.5....3..,Rule Based Solver,10.9558493s,true
.95...2..6.......9..49...6............217.9..1..86..4...1..2...3.....5...29.376..,Rule Based Solver,1.5695128s,true
......1.5.4..9...2..9327.....1..3...9...4..7..5.....2....8...1.8..9....3.9.67...8,Rule Based Solver,3.0658238s,true
......8...149.6.....9.3..1......2...3.........9..1.7.5....5...3.2..98..6.56..1.48,Rule Based Solver,684.4964ms,true
.....4....75.6..2.3..9..4....6......28..357...5......6..2........75.8..983.....54,Rule Based Solver,392.03ms,true
.........6..8.9..51.9.264............63....54.4...598.............3...129.8.1.5.6,Rule Based Solver,7.3764064s,true
..6853..........3...8...1...314....229...........9.....4..1....1.3.2..98.6...837.,Rule Based Solver,492.0637ms,true
.9............87..148.............4..352.9...824....6....7....9...8....737.69.2.4,Rule Based Solver,352.6555ms,true
5........74.8..6......6.24......3...3.94....1...1...97...3...54..1..8..6.8.....32,Rule Based Solver,304.4332ms,true
..........8456........92..7.....3...1.24...8......85919.7..5...4..2...7...1.3.4..,Rule Based Solver,8.8505987s,true
.............1429.9732.......6.8..........5..79..26..16.........21.....753986....,Rule Based Solver,321.1365ms,true
.......7......982..3.17..........5..38...7...96..51..8......6....98.....873.6.9.1,Rule Based Solver,635.9972ms,true
3...9..56.4....23.5.8.....9.....8..2............37.6...1..4.7....4.67.....69..31.,Rule Based Solver,837.0666ms,true
..........3.8...16.7..214.8...........67....33.9.5.82......3..22....8...6....71.4,Rule Based Solver,338.4353ms,true
4326....1.............5..3.......8698.....4...6...5.1...4..2..3.....39...76..418.,Rule Based Solver,301.6201ms,true
....1....8..4......7...351.......9..6.71..43....7...85.6.235.7........5.93....6..,Rule Based Solver,261.1461ms,true
...32.5...9..5..21.....8....86..4........614.1...9..62.......9.5...6...8..1.4...6,Rule Based Solver,1.0507991s,true
.59.3.1........8.....8...32.2.......9.....58.36...7..4.9.78...5....5..1...2..37..,Rule Based Solver,5.1006986s,true
.9.......78.3.2.....2..64......9....8....47.9..123..........9..6..7..2.4.345....1,Rule Based Solver,692.4623ms,true
........9.24.59..375.....6...........7..3.89.....657428....2........6.1..43..8...,Rule Based Solver,563.7424ms,true
.....3.4.7.8.....9.34.1.5...59...2.8.....1...3.76......9...........3.85.86.....37,Rule Based Solver,314.3372ms,true
.....7..2..6.........168.57......3..6..78.....19..6.74.4...2..1.6..4.2....8....9.,Rule Based Solver,4.034962s,true
...6..79...2...3........6.88.6..9.4..57...18......4...9....6..3.4..1....2.1.43...,Rule Based Solver,266.6179ms,true
..7.............3642......8..4..3..27....14.9..29..87.......9..29.87......125....,Rule Based Solver,628.4235ms,true
.5..1......8...3.4....5.8...9.........7..9..3..17..9..9....2..1...5.426.6...974..,Rule Based Solver,333.5543ms,true
3...1.....75.....4..8.6.1.52....9....91...2.3..62...1..4........5...86..6...5..7.,Rule Based Solver,33.9874986s,true
.27....8...6....5...89.2..45..6......9...381....58.4...6..........4.9.3..3.2..7..,Rule Based Solver,280.1911ms,true
......4..1....7.92.87.6..5..............56..4.5..42.38.....4..1.49........15..9.7,Rule Based Solver,263.9755ms,true
.9..7....7...2..8....8.1...6....5.4.........3.3...4.16.8..59....14..8..9.6.1...7.,Rule Based Solver,272.0931ms,true
48..2.9....2.9..45...5..1...1...34...938..6.....6...7..5..6.2.........81..9......,Rule Based Solver,464.5311ms,true
.2.......7..5.2.....8.7.4.59.2.1...8.3..6..79.4....3.....1......1...6..2....987..,Rule Based Solver,272.0166ms,true
.....45.3..23...7..3.15.....1.7....6......9......628..9.52......6..4.71.3..5.....,Rule Based Solver,228.0635ms,true
.6......4..14.368.....9......26....3.....781.34.9...7...37.......7....4..54.....1,Rule Based Solver,233.1033ms,true
........8..3..1.5..78..93....6......5....3..7...2.86412.7.15....1....7.....9....6,Rule Based Solver,228.3587ms,true
...........2..4.5..9.17.4.8.......7...1...9259.5..1....3..2..........7.41.468...9,Rule Based Solver,239.343ms,true
.9......8...8.5.....7.9..3..3..2.......4......2..36.1..14..93..3...1.9....538...4,Rule Based Solver,3.6436348s,true
....8....14........67.9..1......4.85....321...7....6329..32...8.5..6...........23,Rule Based Solver,225.8051ms,true
....5...4.....9.......8.917..5...7.....872....214....8.....8..5..3..127.4..59....,Rule Based Solver,918.4965ms,true
.1.4....3..32..95....8.5......1...78......4.5..7...39.3.9..4.....6..3.8.25.......,Rule Based Solver,265.0791ms,true
.47.....8...2.159.1................6..4..67..8...7...52..9..1....17.8.6.....13.7.,Rule Based Solver,259.5858ms,true
.59..2..6.7....5.9.1..........16....1.....3.79...37..4..7.......23..6.985.....4..,Rule Based Solver,2.1359533s,true
.....56.2...4.7.8...4.......49..8....3.1..4....6..2....5.2....79..7..3.6...5.1.9.,Rule Based Solver,360.7506ms,true
....8..45.5....8...6.49..7.4.......75..73.9....39.......1....8.7..1..2.3..8.2....,Rule Based Solver,225.5718ms,true
...53......5...6.....19.5.3.....4.........1641..37.8....8....4..1......8..47..921,Rule Based Solver,474.8016ms,true
.3126...44...19........4..6.......5..6...8.2.....563...1.9......28.....1..3...29.,Rule Based Solver,276.0889ms,true
8..............35.2.3.7....4...9...31.76.5.8..3..2..76.......64.5.8.......43.9...,Rule Based Solver,441.2331ms,true
..5..94....18.6.7......35.......1..4...4..698.86.3....8......6..5......2.37.....5,Rule Based Solver,269.433ms,true
5......6.4.85.7....26........3.5...86.....52.1.....9.72...4...67....9.....573....,Rule Based Solver,300.0764ms,true
.5....9..6...91.....175.....2..4.3...1.....9.3.6.....4.3..682........4..1653.....,Rule Based Solver,18.7548893s,true
6.7...1..4..9..6.3.9..........5...2..3.....4..493.....1..4.5..93....2.6.....1..38,Rule Based Solver,230.3879ms,true
.13....4.6..3.......5...8.1..96.5....8.23..76.3...8..5...8.6....5....4......2...3,Rule Based Solver,18.978892s,true
..2..8...4..7.61......2.9.8...........386........54.837.......91...9.46.2....3.5.,Rule Based Solver,259.764ms,true
..........7.2.56.8..89...72.2.....6...9..6285..7..........42.....53....7.4...75..,Rule Based Solver,20.5576176s,true
.4.......3......675..9....1..679..3.1.23.........2.9.5.15....832..4.....4...3....,Rule Based Solver,789.0414ms,true
28....1..3..162......4......5...7...........3......98.6...78.317.3.....482.6.3...,Rule Based Solver,229.9628ms,true
2..4.56.1.....2.....3.7.5.8..72.9.1.85....9...9......4.2.1.............31..8....6,Rule Based Solver,701.3655ms,true
14...7.........2..7......9....3......9.4....2.3.95..1.....613...53.....1..2.3.974,Rule Based Solver,298.9491ms,true
..8..9..32..1....6.7..8.2...46..........32...3....6.4..32..75.........615.1....2.,Rule Based Solver,42.9755914s,true
...8........62...44.9..3.1........7..4.13.....61...9......6...8.95....473.8....59,Rule Based Solver,1.3202482s,true
.4.......3..2.5.....93.4..2.26....7....58....53..........1.876....73.9.8..5.6....,Rule Based Solver,470.8823ms,true
....6..1...2...45...3.....9.9.1.....2..8.6.....12.5.9.3.....6..62..7...44.....17.,Rule Based Solver,2.1546081s,true
..3....9..9.3.5.1....9....2..2..8..61.46..5.........84....9..7.61.....5..2.....61,Rule Based Solver,1.3483906s,true
..3..5.49..9....3165........1.9...7...6.4......7.86.53....6..9...........9..3.1.8,Rule Based Solver,2.7796221s,true
...4...7....5...2..9...8.....93.2.1.72..54..6..4....9....2...3..36.8...1......7.9,Rule Based Solver,707.0334ms,true
.418.5..9..9.7..58.3............26..3...6..25...5...97.....69.2.1..4......7......,Rule Based Solver,59.2291384s,true
....5.3...18...4.....1.6852.....5...8...7..1.7.6..3..9..2..8......94........2.5.8,Rule Based Solver,238.2718ms,true
............1876.....92.57....6.......2..9..5.9....8632.............4.9..6..93781,Rule Based Solver,305.581ms,true
....1..2...9....67.54.32...4........3.25.178....78..3....2.........58...5.8.....6,Rule Based Solver,280.9812ms,true
...........5.63..9..84...........6....2..1..75..6..483.9..3.......7...9.63..59.24,Rule Based Solver,3.5095317s,true
...6......75.4..3.8....9.4..3...2.58..2....91..9................231.6.8...83.74..,Rule Based Solver,222.1219ms,true
9....361...........36..5...8.3.5.1...6...4.7.4...2........7........129.5.41...86.,Rule Based Solver,314.0905ms,true
..9......3.1...8..587.....2...1..4...4.7.36......52..77...1..6..5...........3.251,Rule Based Solver,381.1241ms,true
.....5....9..4.218..4.2..9.........79...61..4..6......2...8.3...7.6..8.91..59....,Rule Based Solver,2.4710484s,true
.....29....4....51.....1..2.739.4...8...7......1..38.7.5.....9.42..3......6.58...,Rule Based Solver,225.5132ms,true
4..9.3..73..7.8.91........6.8..24......6.....64...5..3.5..8..1.1.7.............45,Rule Based Solver,260.9095ms,true
..2..9.....65...1..3.216..9.8........239.86..4.1..........4..7.3..........5..32.8,Rule Based Solver,8.5357442s,true
........5....793.64.....9.7.........21.6.8...85.4..1.2..........9..37...7..51.8.4,Rule Based Solver,453.3273ms,true
.9......8..34..52..81.5.....1...5....2.9...47....7...2....6.7.5...58.3..7....9...,Rule Based Solver,16.9008942s,true
.....4....79....6..2..6.415..5.2....7.6.53..9..2.7...1.67.8...2......85..........,Rule Based Solver,255.1007ms,true
.63....5....8....1.5...6..9..6.9.1.7..91..4......72....75.....4...24...5......96.,Rule Based Solver,118.7933807s,true
.............98.2.....51.3......4..9.5.9.....2.87....5..14..3...64.7..52..5...8.4,Rule Based Solver,304.3525ms,true
9.632..1......625...5.7.....3......7..9.5.1....7863...5.3....6.....1.......5.7...,Rule Based Solver,469.6618ms,true
.........4.......3.51..462...........4.5...16.23716.94..........6..23..1..5..98..,Rule Based Solver,270.9513ms,true
3.....4...1.8.9...78...........74.......3..16.23.9.7....73....8........1.58.2..64,Rule Based Solver,328.2313ms,true
.....5..2.3.7....45..962.81......8.5.93.8......1....3........43......1.....3549..,Rule Based Solver,1.4879193s,true
.8...3.4..35.94...9..6.8..51.....2...2..8..54.7...6...................3.3.25..9.8,Rule Based Solver,545.1644ms,true
....1.3.......6.74.53....8.56.......7.4...138.1.......6...7..5..4..6..2..2..45...,Rule Based Solver,224.4921ms,true
...6.97....9.72.5....8...9.6..78.4.........7.1...23....2..........5...613.6..75..,Rule Based Solver,828.1896ms,true
.5...7.1....2.9....148...7...3.......2.5....8.4.378...5......9.....82..71..4....6,Rule Based Solver,6.1490049s,true
.............37.95...69.2.7.........2...59.7.3..26.54.....42.....8....3...9.7.42.,Rule Based Solver,342.2921ms,true
..9...........5628.....15..82..4.........3.......1.456.5.12..6...7..4..2.8..7.9..,Rule Based Solver,394.8485ms,true
..3.2.1...6......2.2.61........31.4.........6.5.....3...89.....6.52....137...865.,Rule Based Solver,252.5338ms,true
.7.9..5........2.8...768..3.........5...9.12..21.8....3.........5..29...4..815.9.,Rule Based Solver,888.5146ms,true
51.....433...5...........8.7...........4...292.318..65.........49.2..3...71.9...6,Rule Based Solver,225.7524ms,true
..........8..3..9..7....8534.......6.5.1..4.....74..3.1..48...95.9..3..1...6.1...,Rule Based Solver,278.3217ms,true
.........4..67...5..2..3.......1..2...6..8..97..3..1...1...9..8247.....3.387...4.,Rule Based Solver,226.7814ms,true
8.1.....2......5...2...147..6.57.1..21.9.3...........53...9...8...2..36...2.4....,Rule Based Solver,5.9172367s,true
...7.....7.52...9..12..4......3...87...5..1...2.14...5.4..6.3.91....5...9.......1,Rule Based Solver,226.1189ms,true
.56.....4.4...1.6....8.....7...9..58.....8..3....5.2.9.........569....27.874....5,Rule Based Solver,458.8971ms,true
....7..3.8....5.7....83.92.7.....4..4..6......2...97..13..6.....4....5...87..32..,Rule Based Solver,939.1497ms,true
42.....161....3.....84....7..........9.51.....6....1....5.6.8.9......67.71...45.3,Rule Based Solver,253.9159ms,true
18.....4..3.4.6.....2.7........5.....73...2.5.283....6......4.......9.5....2.4973,Rule Based Solver,280.1955ms,true
......4...53.........7.1.8.....72.6....36...5.2....934.....4..758.2....19.2..7...,Rule Based Solver,227.6845ms,true
.7.......6..5.2......874.1..5.1.......72.3.5...9....24.2..6..7.3...1...8.1.....3.,Rule Based Solver,4.9823605s,true
54.9.86...7...........6.4...61....58........24.8.23.......8......56.2...8..1.5.6.,Rule Based Solver,1.2970938s,true
9.1..5.3....4.6.81.6......943....8....2.14......2......15...74...38...........39.,Rule Based Solver,261.6419ms,true
...........9...3.7.4813.6...8....4.6.24.7....1.7..3.8..1...8...........5.364.9...,Rule Based Solver,2.0203471s,true
.4...8...2.5....7..8..2......93....7..36...51..1.4.6.3...9...........92...273...6,Rule Based Solver,361.637ms,true
........87.6..2.....3...1429...8..64....26.9.4..59....6....7.5..5....82......4...,Rule Based Solver,295.1316ms,true
.......58...7.....8...923............3.26...7.1.8392....9.7...5..1.53.2...4...9..,Rule Based Solver,264.8363ms,true
.............7...4...946578......4.6..75.....6841.......2.5.6....9..8..1.76....4.,Rule Based Solver,551.7862ms,true
.7....54.14...........15..8..4..7..3.....4.15..26.1.......9.3....7....2.6.957....,Rule Based Solver,287.0395ms,true
.4......88.6..5...7.......5...1..5..9.....61.46...72.35..98....2....6.....4....91,Rule Based Solver,532.6767ms,true
6.......797.25..1..48.9...2...76....21........8..45.......79...42....3.....5...8.,Rule Based Solver,1.007192s,true
.2...8..4.6...9.2...1.73....92.1.8..7..8......8..6..1.8....52........4...34..1...,Rule Based Solver,316.5699ms,true
...71..8..5.....3.79...8.1.....5....36...78..4...2..5.........51..54...3..41.2...,Rule Based Solver,225.7872ms,true
....1...4....243687.......1...5.......3..897.....73.85.96..........9..1623.......,Rule Based Solver,240.7881ms,true
.56.....198.......3....7.6..........46..23.......9.35..9.8......153.2.7..3.74....,Rule Based Solver,228.8107ms,true
1........4...73..1......456....9.......4876...4...2..53.....5...61..9.4..9.5...8.,Rule Based Solver,268.6097ms,true
........1286..4...3...9.52.......8...483....79...8.26..6.1...7.......4.5..94.....,Rule Based Solver,267.2591ms,true
..........21.79..4.....3821.........6..45...3.3...85..........6...1..43..46..2.79,Rule Based Solver,1.0685369s,true
.....6.8.95....6...2.75.4......8........2.356.9.3.5...1....4....8..3.....326....8,Rule Based Solver,43.9796602s,true
...............85..735..........2.6...2.7..91..89.45.7........4.67.5.2..2...96.7.,Rule Based Solver,283.09ms,true
..9........2.5693...3..95.6........4...8..67.3.....85..6.1.....4...2...8.8.7.3...,Rule Based Solver,316.1497ms,true
.98....7.......1...546....9..9847....6........4...6.13........5...5..7.2.8..7.34.,Rule Based Solver,241.5255ms,true
.....9..53.4.........1..93.26...............91.8..674.5....83....7.1..92....4.56.,Rule Based Solver,5.8289415s,true
.....3......7...4.7...1..3.....8179.9..42.1....7..6.....3...21...8...4..51...8..9,Rule Based Solver,20.7002495s,true
....4..8...62.....54......2.....8.6..15.6...4..2.7..5...4..7..3.2......1.3.15...7,Rule Based Solver,225.7977ms,true
..2.3.....1.......6.8.179.2.7.........67.42...23....4.......7..9.7....64...9.81..,Rule Based Solver,48.2487304s,true
...........78..356.8.6.3.29..........5...2......3..587..9....6...1...7.3.6..54..2,Rule Based Solver,226.7793ms,true
.......38..4.......6234.....9......6..7..5.4.2.3..6..5..68.47...85..32......7....,Rule Based Solver,1.1927353s,true
.6...3......51....4...8...3.3....95...8.6...7...75...1..1...3...5.8...1...2...574,Rule Based Solver,2.7484458s,true
....5......5..4.2..7.....31.1..........4.92.....23.6.4.........13..45.89.49..1..5,Rule Based Solver,294.0658ms,true
8.........47.....99.......1.....18...5..947.....6.731...41.6......7..4.3..5..3..6,Rule Based Solver,359.7279ms,true
...........35....8128..93...........6.1...9...94..5683........9..7.982..4..36....,Rule Based Solver,925.5761ms,true
.........9...12.8..6...8..4.........1....9.766..5..3.8....4...757.2.....3.6.7..59,Rule Based Solver,22.4052291s,true
...1.........5.96....3..147..65....2519..........7..1..3..26...9..814.5..8.......,Rule Based Solver,1.1462031s,true
......8.6.7.............532..9..8.....59..3...3..4..9....8.6.25.2.193.8.6..5.....,Rule Based Solver,238.914ms,true
.....2....3..1.2.48.46.5.9...6........71..5.8...3.49....1..........5.....5..4.871,Rule Based Solver,5.1888644s,true
.1........3.....7.....9.2.6....2...7.67.1..42...6.59...8.....6.1.48.....6..2.3..4,Rule Based Solver,368.6952ms,true
.......8..7.....6..4..63.579......4.......1....158....4..37...515...6....9.8.16..,Rule Based Solver,672.84ms,true
......9...1...35.2..9.2..17.61.........35..4...76....56..7.5.......3812......9...,Rule Based Solver,278.6878ms,true
8......3...7..2.5...5.4.28...2......96...1...4...7...3..65.......4.9......96.3.25,Rule Based Solver,258.5259ms,true
.87.2..16.5....7......9.....65.........6..9.4.9...2.83.......47..3..8..15...1..3.,Rule Based Solver,2.1161714s,true
..1.........3..19...529..64.....4......53.48.7.......9.3.4....6..8..6..5..7.1...8,Rule Based Solver,315.4584ms,true
5.3.8..9.8..74...6...32...198.1......7.45..28......3...47..........6....6..8.....,Rule Based Solver,282.4758ms,true
568.......7.8...9..2..7.1...........6...1.8.248.3.2.....7..4..3......7.93.19.....,Rule Based Solver,301.3845ms,true
.1......4.......6.3.5.1..7..8.9....3....85..69..1....5.56....2.4....1.....3..748.,Rule Based Solver,406.1904ms,true
4....1..9.8...2..7..78..............39...74.1..81...32.5...8.....6........2794.1.,Rule Based Solver,5.7985536s,true
.....8.9...41..3..5.2.6................381.5......5.787........68.9.74..9.5.16...,Rule Based Solver,29.1685333s,true
..7......3...1.4...865...23.....3..8.7..8..4......1.76....95.....1..6.5.....3.76.,Rule Based Solver,227.4656ms,true
.4..1..68......594.8..59.....7..3.8.3.4..6......1......5.8..7.3.........8...32..9,Rule Based Solver,12.7350878s,true
.....34...7..9....5..12..78........6.59....1....3.295..6........412...6...39.5...,Rule Based Solver,254.8149ms,true
....9...81......7.....672....67....14..3...2.27...6.....5..21.3.4...8....6..3...5,Rule Based Solver,1.0875459s,true
.8.........73..8141.3..6.2.........8.3.....51..4...2.3.9.73............27..8.16..,Rule Based Solver,225.4897ms,true
...6......1....8.76.8.1.......7..62.....5.4......349781...9...2..53.......75...3.,Rule Based Solver,230.0458ms,true
.23..4..............983..4....7...815...8.4...8...6......2...1.15......9.923..5.8,Rule Based Solver,9.1782697s,true
.....2....1....7..627.4.........9.........8.17...18695...1....6..2....495.3.24...,Rule Based Solver,351.0201ms,true
.........7.4..5.6..862....3........7....3.9.6.6..1..3......1......84...9893..6.15,Rule Based Solver,807.4947ms,true
..........654.....7..5.6.1...9...1..54..7..9..87...5.3.......2.2...1.3..8.67..9..,Rule Based Solver,12.7502327s,true
.....9.........1..6.2.8.39.7...1.....46.7...11...56.3.......5..39.2..8...741.....,Rule Based Solver,4.3663732s,true
.7..6.2...4...5..3.5.18..4.....5.7.6..1.79..2.......1.3...1.8.78...3.........6...,Rule Based Solver,378.9376ms,true
...1......7...8.2.13...59...17.....4...7..6..362.....7.2..4.....9...18.....96...5,Rule Based Solver,91.6538028s,true
...........2..36.5.73.6.2...1..3..5....6.794....4..8..1....85...........8.4.92.7.,Rule Based Solver,1.3418842s,true
.8..57..........6..2.3..7.416..............8.7..9.461.69.5......3.....4...5.38..6,Rule Based Solver,7.8200028s,true
..............265.1..865.27.........9..658...86...3..9.....7....483....15....92..,Rule Based Solver,261.883ms,true
.........4..5.1..998.7.6.1...........94..8.....3...185.....3......9..2..3.81549..,Rule Based Solver,36.8715456s,true
..8..93.1...8....7.9..15.......4...66.5....2.24..7..1......7......26...88.1...6..,Rule Based Solver,1.4861638s,true
6..1......137.2...2...4..8..76.3...5.....9...3...1...8..24.....9.1.7.3...4......9,Rule Based Solver,527.1347ms,true
9....8..4....1.26..36......5..94.6...7.2............52.98..1..6...8.471.....5....,Rule Based Solver,25.9259589s,true
.......1...8.....5......894.2..6....5..49...7....713...5...9...892..5...73..4..2.,Rule Based Solver,1.7806917s,true
........6.96..482..3...........86...172..9.....37........47....5...9...2.612..5.7,Rule Based Solver,227.832ms,true
..36.....2.........9........5...3..99..4...5748..65.3...1....2.7..3....554...2..1,Rule Based Solver,258.6316ms,true
..9..7.6......98...2....4....3......96.1.4....8.2....5....4.9.2..19...462..3...7.,Rule Based Solver,1.8908052s,true
.........8.2.....3.153.9...3.........2..8.6.79765.....6.3...1.....8..2.4.4....5.6,Rule Based Solver,3.7577497s,true
.......6.....845....5...4..1...7.....27.....6.94.....254...9.1..79..52...3.4...7.,Rule Based Solver,296.0635ms,true
32..6..1....1.......1...8721.2..9..89...7....7.....3..........4..6..1....75..498.,Rule Based Solver,895.9896ms,true
.......2452....9....4...57..4.7...6..1..9..4......3..7...9.....36..2...8.8..1.7.5,Rule Based Solver,1.8822157s,true
..7......4.5.6.....1...9.357...........62..191.49..3.......74......1...2..8452...,Rule Based Solver,281.8196ms,true
8..5.....45...3..1....4......361..79.....25...8.7..61.61.4...9..3..2......9..6...,Rule Based Solver,7.9228317s,true
..7.......8.7...51...82...4.........73.5..6...124...891...35..8..89.......3.4.1..,Rule Based Solver,241.0502ms,true
............8.1...18.927.6........73263...1...5..9............28.7.5.63.34.7....9,Rule Based Solver,2.974221s,true
2..9..1....6..45..7...52.46...6....383...1.65.......7...4.78...5.14......8.......,Rule Based Solver,1.0529611s,true
3.8.............921...673...4.9......9..31724..372..6.....1..486......3.........6,Rule Based Solver,230.1907ms,true
....5...7.49.3..8..5.4..2..8.........367....1..26...7..6...1.281..2...56........9,Rule Based Solver,1.2777122s,true
..12....8.8.51..4......3.5.........34.57....1..3...52.....7.....1...2.7.9.78..43.,Rule Based Solver,602.0926ms,true
.....8..64..9.2.....1.74.....2....3...4..7.25..7.5.4.9...1.....6....9.51.3...5..4,Rule Based Solver,2.7172264s,true
...3.....8...2.54.9517...8...2..6.5......2..91....7.2..1......6.3...8.....6...498,Rule Based Solver,343.5662ms,true
..7.2....3..514..7.5......2.........7...38.59695..1....21......4....5.8..7....4.3,Rule Based Solver,290.9386ms,true
.3............946...7135........1..6.8637..4......8.....5...7...29.1...5..45..39.,Rule Based Solver,228.0585ms,true
.......1....69..38......6.9.8..1.3....7..6.9...9..3864...3..........1.879...645..,Rule Based Solver,238.5861ms,true
..8.25.1..2......3.47..35...15..9...9..3.....38..1..4......4....5.79.8....26.....,Rule Based Solver,2.1669172s,true
.1.......9.....5.3.5.12.79.4....8.6...69..1.8.7.3...2....48...7..5.3.4.......5...,Rule Based Solver,226.0851ms,true
..2....1.4.8.1...6.7.....4....9..4.7746........9....8.5..3.2...8.4......6..4.957.,Rule Based Solver,1.0755763s,true
...4.81.2.8..9....45..32........7.....7..128..3...94..7.....6..59....87.......9.4,Rule Based Solver,318.0386ms,true
....2......2..5.93154.38....8.......4.9...6.2..5......5.....13..4...3.6.7....42.5,Rule Based Solver,300.1102ms,true
.............7.3.9.38..965..2.5...9..5...2..68..71..2..1..........1..73.7.465....,Rule Based Solver,629.1702ms,true
